city,military_base
Martinez,FALSE
Pleasant Grove,FALSE
La Presa,FALSE
Severna Park,FALSE
Huber Heights,FALSE
Stanton,FALSE
East Meadow,FALSE
Menomonee Falls,FALSE
Granbury,FALSE
Waxahachie,FALSE
Valrico,FALSE
Mission Bend,FALSE
Holly Springs,FALSE
Butler,FALSE
Albertville,FALSE
London,FALSE
Egypt Lake-Leto,FALSE
Cottage Grove,FALSE
Kailua,FALSE
St. Marys,FALSE
Mechanicsville,FALSE
Richmond West,FALSE
Cleburne,FALSE
Valley Stream,FALSE
Hanover Park,FALSE
Oswego,FALSE
Navarre,FALSE
Oregon City,FALSE
Winter Springs,FALSE
Parkland,FALSE
Pahrump,FALSE
Carpentersville,FALSE
Wildomar,FALSE
Greenfield,FALSE
Braintree,FALSE
Rock Island,FALSE
South Miami Heights,FALSE
Evans,FALSE
West Fargo,FALSE
Mount Juliet,FALSE
San Juan,FALSE
Oakton,FALSE
Georgetown,FALSE
Portage,FALSE
Aventura,FALSE
Owasso,FALSE
Commack,FALSE
Park Ridge,FALSE
Foley,FALSE
New Albany,FALSE
Benton,FALSE
Meridian,FALSE
Bettendorf,FALSE
Dunedin,FALSE
Hilliard,FALSE
Merritt Island,FALSE
Phenix City,FALSE
Addison,FALSE
West Hollywood,FALSE
Roseville,FALSE
Oakville,FALSE
Tucker,FALSE
Moorpark,FALSE
Richfield,FALSE
Monrovia,FALSE
Kearns,FALSE
Oak Creek,FALSE
Lincoln Park,FALSE
Claremont,FALSE
Oswego,FALSE
Post Falls,FALSE
Peachtree City,FALSE
Lauderdale Lakes,FALSE
French Valley,FALSE
Portsmouth,FALSE
Shawnee,FALSE
Gillette,FALSE
Tooele,FALSE
Prattville,FALSE
Woodburn,FALSE
Watertown Town,FALSE
Calumet City,FALSE
San Juan Capistrano,FALSE
Foothill Farms,FALSE
Elmont,FALSE
Franklin,FALSE
Temple City,FALSE
Cooper City,FALSE
El Mirage,FALSE
Meadow Woods,FALSE
LaGrange,FALSE
La Vergne,FALSE
Middletown,FALSE
Mount Pleasant,FALSE
Carrollwood,FALSE
Junction City,FALSE
Inver Grove Heights,FALSE
Chillum,FALSE
Monroe,FALSE
Randallstown,FALSE
Bell,FALSE
Gahanna,FALSE
Sanford,FALSE
Riviera Beach,FALSE
Wildwood,FALSE
Upper Arlington,FALSE
Auburn,FALSE
Plainfield,FALSE
Westmont,FALSE
Oak Harbor,FALSE
Olney,FALSE
Manhattan Beach,FALSE
New City,FALSE
Owings Mills,FALSE
La Porte,FALSE
Englewood,FALSE
Brunswick,FALSE
East Point,FALSE
DeLand,FALSE
Martinez,FALSE
Pleasant Hill,FALSE
Orangevale,FALSE
Merrillville,FALSE
Stow,FALSE
Buenaventura Lakes,FALSE
San Luis,FALSE
Oildale,FALSE
Calhoun,FALSE
Leawood,FALSE
Menlo Park,FALSE
Sun Prairie,FALSE
Dakota Ridge,FALSE
Arcata,FALSE
Lockport,FALSE
Pullman,FALSE
Boardman,FALSE
Nacogdoches,FALSE
Kearney,FALSE
Vestavia Hills,FALSE
North Ridgeville,FALSE
Socorro,FALSE
Randolph,FALSE
Norristown,FALSE
Montgomery Village,FALSE
Redmond,FALSE
Firestone,FALSE
Goshen,FALSE
Butte,FALSE
Russellville,FALSE
Grass Valley,FALSE
Parkland,FALSE
University City,FALSE
Midvale,FALSE
Golden Glades,FALSE
Franklin,FALSE
Kennesaw,FALSE
Adelanto,FALSE
Ken Caryl,FALSE
Carlsbad,FALSE
University Place,FALSE
Chester,FALSE
Douglasville,FALSE
Salisbury,FALSE
Laramie,FALSE
Lake Stevens,FALSE
Foster City,FALSE
Valparaiso,FALSE
Fairborn,FALSE
Estero,FALSE
Mason,FALSE
Cottonwood Heights,FALSE
Kaneohe,FALSE
Sonoma,FALSE
Beverly Hills,FALSE
Galesburg,FALSE
Warsaw,FALSE
San Dimas,FALSE
Glendale Heights,FALSE
Dana Point,FALSE
Midlothian,FALSE
Newark,FALSE
Alamogordo,FALSE
Alabaster,FALSE
Pikesville,FALSE
Fair Oaks,FALSE
Deer Park,FALSE
Long Beach,FALSE
Woodridge,FALSE
Bridgeton,FALSE
Greer,FALSE
Springville,FALSE
Saratoga Springs,FALSE
Copperas Cove,FALSE
American Fork,FALSE
Franklin,FALSE
Andover,FALSE
Matthews,FALSE
Woodstock,FALSE
Florence,FALSE
Northbrook,FALSE
West Little River,FALSE
Fair Lawn,FALSE
St. Charles,FALSE
Huntington Station,FALSE
Fairmont,FALSE
Ridgecrest,FALSE
Massillon,FALSE
Spanaway,FALSE
Starkville,FALSE
Harker Heights,FALSE
Elk Grove Village,FALSE
Kaysville,FALSE
Lawndale,FALSE
Southlake,FALSE
Ferry Pass,FALSE
Savage,FALSE
Des Moines,FALSE
Bethel Park,FALSE
Princeton,FALSE
Dania Beach,FALSE
Spring Valley,FALSE
Bowling Green,FALSE
Springfield,FALSE
East Lake,FALSE
College Park,FALSE
Coos Bay,FALSE
Smithfield,FALSE
Rome,FALSE
Clearfield,FALSE
Liberty,FALSE
Eastpointe,FALSE
Franklin Square,FALSE
Pekin,FALSE
Westlake,FALSE
Uniondale,FALSE
Chillicothe,FALSE
La Verne,FALSE
Juneau,FALSE
Prairieville,FALSE
Placerville,FALSE
Bel Air North,FALSE
Redan,FALSE
Martinsville,FALSE
Pueblo West,FALSE
Garfield,FALSE
Fallbrook,FALSE
Spring Valley,FALSE
Hopkinsville,FALSE
Rochester,FALSE
South Riding,FALSE
Centereach,FALSE
Milledgeville,FALSE
Syracuse,FALSE
Parkville,FALSE
Sherwood,FALSE
Garner,FALSE
Key West,FALSE
Miami Lakes,FALSE
Petersburg,FALSE
North Olmsted,FALSE
Kahului,FALSE
Wheat Ridge,FALSE
Fruit Cove,FALSE
Cibolo,FALSE
Alliance,FALSE
Banning,FALSE
Laguna Hills,FALSE
Central Islip,FALSE
Athens,FALSE
Princeton,FALSE
Orcutt,FALSE
Naugatuck,FALSE
Eldersburg,FALSE
Columbus,FALSE
Mundelein,FALSE
Fair Oaks,FALSE
San Pablo,FALSE
Rexburg,FALSE
Nogales,FALSE
Nicholasville,FALSE
Goleta,FALSE
Opelika,FALSE
Algonquin,FALSE
Marrero,FALSE
Burlingame,FALSE
Aiken,FALSE
Lawrenceville,FALSE
Winter Park,FALSE
Lake Magdalene,FALSE
Fitchburg,FALSE
Granger,FALSE
Wooster,FALSE
Fountain,FALSE
Brooklyn Center,FALSE
Kerrville,FALSE
Barstow,FALSE
Oceanside,FALSE
Canton,FALSE
Auburn,FALSE
Crown Point,FALSE
Windsor,FALSE
Lakeside,FALSE
Gloucester,FALSE
Gurnee,FALSE
Orangeburg,FALSE
Holladay,FALSE
Fuquay-Varina,FALSE
Chamblee,FALSE
Carney,FALSE
Peru,FALSE
Sterling,FALSE
Cornelius,FALSE
North Tonawanda,FALSE
Long Branch,FALSE
Santa Paula,FALSE
Los Gatos,FALSE
South Lake Tahoe,FALSE
San Carlos,FALSE
Clinton,FALSE
Saratoga,FALSE
Los Altos,FALSE
Ballwin,FALSE
Atascadero,FALSE
North Royalton,FALSE
Somerset,FALSE
Seguin,FALSE
Fortuna Foothills,FALSE
Milford Mill,FALSE
Pasadena,FALSE
Stockbridge,FALSE
East Liverpool,FALSE
Rahway,FALSE
Madison Heights,FALSE
Williston,FALSE
Bay Shore,FALSE
Eagle,FALSE
Westchester,FALSE
Maryville,FALSE
Walnut,FALSE
Suisun City,FALSE
Garden City,FALSE
Texarkana,FALSE
Kent,FALSE
West Falls Church,FALSE
North Chicago,FALSE
Greenville,FALSE
Duluth,FALSE
Aberdeen,FALSE
Winona,FALSE
O'Fallon,FALSE
Drexel Heights,FALSE
Ukiah,FALSE
Atwater,FALSE
Golden Gate,FALSE
Sanford,FALSE
Highland Park,FALSE
Westfield,FALSE
Hermiston,FALSE
Oak Park,FALSE
Central,FALSE
East Lake-Orient Park,FALSE
Chicago Heights,FALSE
East Palo Alto,FALSE
Newberg,FALSE
Lewes,FALSE
North Attleborough,FALSE
Washington,FALSE
Port Chester,FALSE
Oak Ridge,FALSE
Crofton,FALSE
Athens,FALSE
Laplace,FALSE
SeaTac,FALSE
Raytown,FALSE
Paragould,FALSE
Graham,FALSE
Southgate,FALSE
Harrison,FALSE
Niles,FALSE
Fernandina Beach,FALSE
Big Spring,FALSE
Bella Vista,FALSE
Milton,FALSE
Morrisville,FALSE
Greenville,FALSE
Casselberry,FALSE
Plattsburgh,FALSE
Wasco,FALSE
South Laurel,FALSE
Fleming Island,FALSE
Belle Glade,FALSE
Lake in the Hills,FALSE
Agawam,FALSE
Shirley,FALSE
Burton,FALSE
Geneva,FALSE
Schererville,FALSE
Independence,FALSE
West Springfield,FALSE
Austintown,FALSE
Burlington,FALSE
Shamokin,FALSE
New Iberia,FALSE
Northampton,FALSE
Englewood,FALSE
Vineyard,FALSE
Zionsville,FALSE
Short Pump,FALSE
Burbank,FALSE
Lumberton,FALSE
Perry Hall,FALSE
Aberdeen,FALSE
Benicia,FALSE
Oakleaf Plantation,FALSE
Jacksonville,FALSE
Winchester,FALSE
Rockledge,FALSE
Henderson,FALSE
Monterey,FALSE
Converse,FALSE
Granite City,FALSE
Yukon,FALSE
Sonora,FALSE
Melrose,FALSE
Mehlville,FALSE
Wisconsin Rapids,FALSE
Galt,FALSE
Hutto,FALSE
Bixby,FALSE
Hobart,FALSE
Drexel Hill,FALSE
Oakdale,FALSE
Sunbury,FALSE
Summerlin South,FALSE
New Smyrna Beach,FALSE
Tualatin,FALSE
Forest Hills,FALSE
Fridley,FALSE
East Chicago,FALSE
Kirkwood,FALSE
Sanger,FALSE
Morgan City,FALSE
Ramsey,FALSE
Ruston,FALSE
Jeffersontown,FALSE
Glen Ellyn,FALSE
Isla Vista,FALSE
Cañon City,FALSE
Monticello,FALSE
Ashtabula,FALSE
Temescal Valley,FALSE
Bridgewater,FALSE
Mint Hill,FALSE
Mililani Town,FALSE
Statesville,FALSE
Gloversville,FALSE
Gladstone,FALSE
Deer Park,FALSE
Fremont,FALSE
Garfield Heights,FALSE
Imperial Beach,FALSE
Seneca,FALSE
Florence,FALSE
Bayonet Point,FALSE
Lansing,FALSE
Millville,FALSE
Monroeville,FALSE
St. Helens,FALSE
Bergenfield,FALSE
Ladera Ranch,FALSE
Horn Lake,FALSE
Prior Lake,FALSE
Huntley,FALSE
Maple Valley,FALSE
Easton,FALSE
Oak Forest,FALSE
Glen Cove,FALSE
Indiana,FALSE
Shoreview,FALSE
Windsor,FALSE
Sterling,FALSE
Dodge City,FALSE
Colleyville,FALSE
Wilmette,FALSE
Plum,FALSE
Mount Pleasant,FALSE
McHenry,FALSE
Waterville,FALSE
Norfolk,FALSE
Shaker Heights,FALSE
Citrus Park,FALSE
Reisterstown,FALSE
Erie,FALSE
Brownsburg,FALSE
Chaska,FALSE
Ilchester,FALSE
Shelby,FALSE
Maywood,FALSE
Maryland Heights,FALSE
Magna,FALSE
Xenia,FALSE
Belmont,FALSE
Allen Park,FALSE
Mason City,FALSE
New Lenox,FALSE
Hanahan,FALSE
Kinston,FALSE
Searcy,FALSE
New London,FALSE
West Islip,FALSE
West Chicago,FALSE
Kiryas Joel,FALSE
Lemon Grove,FALSE
Lindenhurst,FALSE
McDonough,FALSE
West Linn,FALSE
Cortland,FALSE
Lemoore,FALSE
Alvin,FALSE
Waynesboro,FALSE
Marshalltown,FALSE
Lebanon,FALSE
West Whittier-Los Nietos,FALSE
Leisure City,FALSE
Thomasville,FALSE
Temple Terrace,FALSE
Lafayette,FALSE
University Park,FALSE
Norco,FALSE
Immokalee,FALSE
Vernon Hills,FALSE
Pearl,FALSE
Bethany,FALSE
Marquette,FALSE
Sedalia,FALSE
Bessemer,FALSE
Plainview,FALSE
Batavia,FALSE
Garden City,FALSE
Chanhassen,FALSE
Cabot,FALSE
Vicksburg,FALSE
Brawley,FALSE
Neenah,FALSE
Snoqualmie,FALSE
Troy,FALSE
Hercules,FALSE
Lake City,FALSE
Paramus,FALSE
Okeechobee,FALSE
Soledad,FALSE
Muscatine,FALSE
Boone,FALSE
Moscow,FALSE
Cliffside Park,FALSE
Sebastian,FALSE
Northport,FALSE
Natchez,FALSE
Winchester,FALSE
Twentynine Palms,FALSE
Holt,FALSE
East St. Louis,FALSE
Sachse,FALSE
Paris,FALSE
Haines City,FALSE
Cave Spring,FALSE
Superior,FALSE
West Odessa,FALSE
Medina,FALSE
Conway,FALSE
Barberton,FALSE
Española,FALSE
Dix Hills,FALSE
Rock Springs,FALSE
Mercer Island,FALSE
Heber,FALSE
White Bear Lake,FALSE
Laurel,FALSE
Holbrook,FALSE
Bay Point,FALSE
Woodstock,FALSE
Lochearn,FALSE
Green,FALSE
Cloverleaf,FALSE
Owatonna,FALSE
Decatur,FALSE
Pooler,FALSE
Madison,FALSE
Lancaster,FALSE
Ewa Gentry,FALSE
Laurel,FALSE
Austin,FALSE
Lockport,FALSE
Franklin,FALSE
South Salt Lake,FALSE
Tarpon Springs,FALSE
Edgewood,TRUE
San Lorenzo,FALSE
Bluffton,FALSE
Sevierville,FALSE
Forest Grove,FALSE
Sun City West,FALSE
South Portland,FALSE
Ruskin,FALSE
Denison,FALSE
El Cerrito,FALSE
Keystone,FALSE
Coral Terrace,FALSE
Claremore,FALSE
Homewood,FALSE
Farmington,FALSE
Columbine,FALSE
South Pasadena,FALSE
Canyon Lake,FALSE
Kingsville,FALSE
Forest City,FALSE
Salem,FALSE
Bainbridge Island,FALSE
Caledonia,FALSE
Champlin,FALSE
Edwardsville,FALSE
South Bradenton,FALSE
Fairland,FALSE
Palm Springs,FALSE
Elk River,FALSE
Rosemount,FALSE
Fountain Hills,FALSE
Belvidere,FALSE
Riverside,FALSE
Middle River,FALSE
Muskego,FALSE
Levittown,FALSE
Hazelwood,FALSE
Scottsbluff,FALSE
Fresno,FALSE
Ridgewood,FALSE
Yucca Valley,FALSE
Branson,FALSE
Balch Springs,FALSE
University Park,FALSE
Timberwood Park,FALSE
De Pere,FALSE
Socastee,FALSE
Terrytown,FALSE
Fajardo,FALSE
Marysville,FALSE
Derby,FALSE
Wilsonville,FALSE
Clayton,FALSE
Brookings,FALSE
Riverbank,FALSE
North Laurel,FALSE
Walker,FALSE
Wyandotte,FALSE
Grandview,FALSE
Forest Lake,FALSE
Chesapeake Beach,FALSE
Palm City,FALSE
Hudson,FALSE
Clarksburg,FALSE
South Elgin,FALSE
Auburn Hills,FALSE
Baldwin,FALSE
North Tustin,FALSE
Ontario,FALSE
Melrose Park,FALSE
Ardmore,FALSE
Hastings,FALSE
Burlington,FALSE
Norton Shores,FALSE
Kernersville,FALSE
Sugar Hill,FALSE
Herndon,FALSE
Emporia,FALSE
Prosper,FALSE
Rockville Centre,FALSE
Palmetto Bay,FALSE
Suitland,FALSE
Somerset,FALSE
Avon Lake,FALSE
Lathrop,FALSE
Loma Linda,FALSE
Watauga,FALSE
Homer Glen,FALSE
Tifton,FALSE
Dinuba,FALSE
Bloomingdale,FALSE
Westmont,FALSE
Clinton,FALSE
Ashland,FALSE
Opelousas,FALSE
Camas,FALSE
Harvey,FALSE
Medford,FALSE
Trotwood,FALSE
West Memphis,FALSE
Collinsville,FALSE
Mequon,FALSE
Ellensburg,FALSE
Ottumwa,FALSE
Chantilly,FALSE
Shelbyville,FALSE
Woodlawn,FALSE
Lodi,FALSE
Orchards,FALSE
Newport,FALSE
San Fernando,FALSE
Saginaw,FALSE
Peekskill,FALSE
Port Angeles,FALSE
Mill Creek East,FALSE
Brandon,FALSE
Sun City Center,FALSE
Inkster,FALSE
Thomasville,FALSE
Ponca City,FALSE
Cataño,FALSE
Tysons,FALSE
West Melbourne,FALSE
Faribault,FALSE
San Benito,FALSE
Fort Washington,FALSE
Lincolnton,FALSE
West Springfield,FALSE
Simpsonville,FALSE
Waverly,FALSE
Bailey's Crossroads,FALSE
Okemos,FALSE
Ridgeland,FALSE
Elmwood Park,FALSE
North Platte,FALSE
Charles Town,FALSE
Freeport,FALSE
Waukee,FALSE
South Plainfield,FALSE
Wadsworth,FALSE
Tumwater,FALSE
Fairfax,FALSE
Candler-McAfee,FALSE
Oak Ridge,FALSE
Venice,FALSE
Wright,FALSE
Lincolnia,FALSE
Westchase,FALSE
Edgewater,FALSE
North Potomac,FALSE
Pelham,FALSE
Corsicana,FALSE
Seal Beach,FALSE
Fort Dodge,FALSE
Dunkirk,FALSE
Calabasas,FALSE
Chalmette,FALSE
North Augusta,FALSE
Palm River-Clair Mel,FALSE
Mount Pocono,FALSE
Farragut,FALSE
Jenks,FALSE
Palatka,FALSE
Coronado,FALSE
Valinda,FALSE
Centerville,FALSE
Van Buren,FALSE
Greeneville,FALSE
Waycross,FALSE
Half Moon Bay,FALSE
Belton,FALSE
Jacksonville Beach,FALSE
North Lynnwood,FALSE
Ilion,FALSE
Rosemont,FALSE
Seymour,FALSE
Oakdale,FALSE
Madisonville,FALSE
Romulus,FALSE
Cudahy,FALSE
Copiague,FALSE
Winter Gardens,FALSE
Leland,FALSE
Rolling Meadows,FALSE
Wekiwa Springs,FALSE
Northdale,FALSE
Fort Hood,TRUE
Benbrook,FALSE
Zion,FALSE
Watertown,FALSE
Montrose,FALSE
Hialeah Gardens,FALSE
Columbus,FALSE
Plainview,FALSE
Auburn,FALSE
Carteret,FALSE
Arnold,FALSE
Avon,FALSE
West Puente Valley,FALSE
Loves Park,FALSE
Vero Beach South,FALSE
Lisle,FALSE
Greenbelt,FALSE
Granite Bay,FALSE
Maywood,FALSE
Dickinson,FALSE
Oxford,FALSE
Kenmore,FALSE
Allison Park,FALSE
Farmington,FALSE
Monsey,FALSE
Hastings,FALSE
Rockingham,FALSE
Greenfield,FALSE
Auburn,FALSE
Frederickson,FALSE
Willoughby,FALSE
Mustang,FALSE
Patterson,FALSE
Gallup,FALSE
Radcliff,FALSE
West Rancho Dominguez,FALSE
Blue Island,FALSE
Crystal,FALSE
Belton,FALSE
Pace,FALSE
Marshall,FALSE
Laguna Beach,FALSE
Webster Groves,FALSE
Acworth,FALSE
Griffin,FALSE
Willowbrook,FALSE
Morton Grove,FALSE
Keene,FALSE
Marina,FALSE
Solon,FALSE
New Brighton,FALSE
Mandan,FALSE
Pittsburg,FALSE
Elizabeth City,FALSE
Harriman,FALSE
Ives Estates,FALSE
Greenfield,FALSE
Fairhope,FALSE
Cottage Lake,FALSE
Machesney Park,FALSE
Braidwood,FALSE
Hurricane,FALSE
Trussville,FALSE
Waynesboro,FALSE
Johnston,FALSE
Corcoran,FALSE
Meadville,FALSE
Landover,FALSE
Happy Valley,FALSE
East Peoria,FALSE
Hopewell,FALSE
Fort Walton Beach,FALSE
Nixa,FALSE
Clinton,FALSE
Munster,FALSE
Christiansburg,FALSE
Anthem,FALSE
Roselle,FALSE
Garden City,FALSE
The Crossings,FALSE
Warrensburg,FALSE
Kihei,FALSE
Union City,FALSE
Millbrae,FALSE
Florida Ridge,FALSE
Silver Firs,FALSE
Dolton,FALSE
Duncan,FALSE
Brent,FALSE
Northfield,FALSE
Highland,FALSE
Sequim,FALSE
Prairie Village,FALSE
Kuna,FALSE
Coralville,FALSE
Fort Mill,FALSE
Rose Hill,FALSE
Hudson,FALSE
Lutz,FALSE
Taylors,FALSE
Roanoke Rapids,FALSE
Vega Baja,FALSE
Raymore,FALSE
Ensley,FALSE
Fremont,FALSE
Mukwonago,FALSE
Watertown,FALSE
East Patchogue,FALSE
Lebanon,FALSE
Pickerington,FALSE
Lexington,FALSE
Arvin,FALSE
Lino Lakes,FALSE
Augusta,FALSE
Milford,FALSE
Shelbyville,FALSE
Corinth,FALSE
Naples,FALSE
West Carson,FALSE
Maple Heights,FALSE
Lealman,FALSE
Chester,FALSE
Gardner,FALSE
Union Hill-Novelty Hill,FALSE
Hayesville,FALSE
Siloam Springs,FALSE
Piqua,FALSE
Fish Hawk,FALSE
Port Hueneme,FALSE
Lakeside,FALSE
Summit,FALSE
Secaucus,FALSE
Golden Valley,FALSE
Jasmine Estates,FALSE
Mount Vernon,FALSE
Bloomington,FALSE
Camp Springs,FALSE
Lennox,FALSE
Roselle,FALSE
Geneva,FALSE
Sunny Isles Beach,FALSE
Rancho San Diego,FALSE
Massapequa,FALSE
Bloomingdale,FALSE
Shafter,FALSE
Eastmont,FALSE
Katy,FALSE
Brownwood,FALSE
Del City,FALSE
Jacksonville,FALSE
North Bay Shore,FALSE
Silverdale,FALSE
Kapolei,FALSE
Allendale,FALSE
Darien,FALSE
Perrysburg,FALSE
Lewistown,FALSE
Hamtramck,FALSE
La Porte,FALSE
Clarksville,FALSE
New Castle,FALSE
Bellview,FALSE
Biddeford,FALSE
McNair,FALSE
Villa Park,FALSE
Fernley,FALSE
Elkridge,FALSE
Mukilteo,FALSE
Atoka,FALSE
Prichard,FALSE
Hays,FALSE
Birmingham,FALSE
Easley,FALSE
Brambleton,FALSE
Mountlake Terrace,FALSE
Ramona,FALSE
Owosso,FALSE
King of Prussia,FALSE
DeBary,FALSE
Eustis,FALSE
South Euclid,FALSE
South Holland,FALSE
Palm Valley,FALSE
North Plainfield,FALSE
Ashland,FALSE
Sapulpa,FALSE
Duarte,FALSE
Marietta,FALSE
Battle Ground,FALSE
Stephenville,FALSE
Amsterdam,FALSE
Oxford,FALSE
Park Forest,FALSE
Evans,FALSE
Alexandria,FALSE
Fort Atkinson,FALSE
Hazel Dell,FALSE
Carrboro,FALSE
Bardstown,FALSE
East Ridge,FALSE
Elko,FALSE
Covington,FALSE
Gaffney,FALSE
Sun Valley,FALSE
Sidney,FALSE
Bonney Lake,FALSE
Dickinson,FALSE
Martha Lake,FALSE
Bothell West,FALSE
Arnold,FALSE
Ballenger Creek,FALSE
Rolla,FALSE
West Pensacola,FALSE
Harvey,FALSE
Johnstown,FALSE
Cockeysville,FALSE
Pleasant Prairie,FALSE
Shelbyville,FALSE
Sweetwater,FALSE
St. Andrews,FALSE
Milwaukie,FALSE
Bryant,FALSE
Salmon Creek,FALSE
Kill Devil Hills,FALSE
North Salt Lake,FALSE
Apollo Beach,FALSE
Guayama,FALSE
Cornelia,FALSE
Suwanee,FALSE
New Hope,FALSE
Wade Hampton,FALSE
Green Valley,FALSE
Mill Creek,FALSE
Universal City,FALSE
Montclair,FALSE
Lorton,FALSE
Clemmons,FALSE
Rosamond,FALSE
Bear,FALSE
Dyersburg,FALSE
Oneida,FALSE
Hunters Creek,FALSE
Holiday,FALSE
Louisville,FALSE
Dixon,FALSE
Murray,FALSE
Golden,FALSE
Olean,FALSE
Clifton,FALSE
Grayslake,FALSE
North Bellmore,FALSE
Palisades Park,FALSE
South Milwaukee,FALSE
Gardner,FALSE
Havelock,FALSE
Lake Ronkonkoma,FALSE
Lebanon,FALSE
East Moline,FALSE
Norwalk,FALSE
Yorkville,FALSE
Logansport,FALSE
Dublin,FALSE
North Ogden,FALSE
South El Monte,FALSE
Lynn Haven,FALSE
Ferguson,FALSE
Arlington,FALSE
Willmar,FALSE
Alice,FALSE
Swansboro,FALSE
Murphy,FALSE
Culpeper,FALSE
Ozark,FALSE
American Canyon,FALSE
Papillion,FALSE
The Dalles,FALSE
Columbia Heights,FALSE
Barre,FALSE
Amherst Center,FALSE
Crest Hill,FALSE
Punta Gorda,FALSE
Neabsco,FALSE
Newton,FALSE
Poplar Bluff,FALSE
Ennis,FALSE
Tukwila,FALSE
Prunedale,FALSE
Lomita,FALSE
Payson,FALSE
Mountain Brook,FALSE
Glassboro,FALSE
Bayshore Gardens,FALSE
Ashland,FALSE
Shelton,FALSE
Shenandoah,FALSE
Cherry Hill,FALSE
Henderson,FALSE
Linda,FALSE
Agoura Hills,FALSE
East Hemet,FALSE
Libertyville,FALSE
Durango,FALSE
East Northport,FALSE
Howard,FALSE
Monmouth,FALSE
Ypsilanti,FALSE
Mokena,FALSE
Pleasantville,FALSE
Affton,FALSE
Bartow,FALSE
Ashland,FALSE
Mead Valley,FALSE
Miamisburg,FALSE
Merrick,FALSE
Charleston,FALSE
Germantown,FALSE
Escanaba,FALSE
Selden,FALSE
Bayou Cane,FALSE
Mililani Mauka,FALSE
Snellville,FALSE
Sulphur,FALSE
Harrison,FALSE
South St. Paul,FALSE
Oregon,FALSE
Middleton,FALSE
Ferndale,FALSE
West Chester,FALSE
Forest Park,FALSE
La Cañada Flintridge,FALSE
Hauppauge,FALSE
Safford,FALSE
Rocky River,FALSE
South San Jose Hills,FALSE
Elmwood Park,FALSE
El Reno,FALSE
Saco,FALSE
Fairwood,FALSE
Greenwood,FALSE
West St. Paul,FALSE
Valley,FALSE
Orinda,FALSE
Helena,FALSE
Cullman,FALSE
Alamo,FALSE
Sand Springs,FALSE
Vernal,FALSE
Laurinburg,FALSE
Painesville,FALSE
Sherwood,FALSE
Lake Zurich,FALSE
West Hempstead,FALSE
Rosedale,FALSE
Ottawa,FALSE
Meadowbrook,FALSE
Casa de Oro-Mount Helix,FALSE
Lake Shore,FALSE
Parma Heights,FALSE
Old Jamestown,FALSE
Norwood,FALSE
Monroe,FALSE
Selma,FALSE
Makakilo,FALSE
Tahlequah,FALSE
Brockport,FALSE
Rockport,FALSE
Mesquite,FALSE
Franconia,FALSE
Front Royal,FALSE
West Mifflin,FALSE
Albany,FALSE
La Crescenta-Montrose,FALSE
Somerton,FALSE
Blythe,FALSE
Horizon City,FALSE
Montgomery,FALSE
Stillwater,FALSE
Eloy,FALSE
Brigham City,FALSE
Murrysville,FALSE
Brainerd,FALSE
Rio Rico,FALSE
Central Falls,FALSE
Haslett,FALSE
Tullahoma,FALSE
Baldwin,FALSE
Anna,FALSE
Danville,FALSE
Langley Park,FALSE
South Burlington,FALSE
North Liberty,FALSE
Lake Butler,FALSE
Schofield Barracks,TRUE
Vincennes,FALSE
Sienna Plantation,FALSE
Holtsville,FALSE
Abbeville,FALSE
Bourbonnais,FALSE
Syosset,FALSE
Matteson,FALSE
Lynbrook,FALSE
Lake Forest,FALSE
Angleton,FALSE
Castaic,FALSE
Canby,FALSE
Wendell,FALSE
Frankfort,FALSE
Laconia,FALSE
Silverthorne,FALSE
Altamont,FALSE
Sheridan,FALSE
Hermosa Beach,FALSE
Durant,FALSE
Sylvania,FALSE
Corning,FALSE
Arbutus,FALSE
White Oak,FALSE
Morristown,FALSE
Pinole,FALSE
Erlanger,FALSE
Altoona,FALSE
Bethany,FALSE
Sherrelwood,FALSE
Mineola,FALSE
Carlisle,FALSE
Stevenson Ranch,FALSE
Highland,FALSE
Liberal,FALSE
Cameron Park,FALSE
Pinecrest,FALSE
Evergreen Park,FALSE
Tiffin,FALSE
Mount Airy,FALSE
Broadview Heights,FALSE
Westbrook,FALSE
Red Bluff,FALSE
Arcadia,FALSE
White Oak,FALSE
Fox Crossing,FALSE
McKeesport,FALSE
Bellaire,FALSE
Troy,FALSE
Onalaska,FALSE
Lexington,FALSE
Springboro,FALSE
Whitehall,FALSE
Sartell,FALSE
Badger,FALSE
Five Corners,FALSE
McAlester,FALSE
La Follette,FALSE
Terrell,FALSE
Natchitoches,FALSE
Twinsburg,FALSE
Central Point,FALSE
Seminole,FALSE
Coldwater,FALSE
St. John,FALSE
Point Pleasant,FALSE
Grandview,FALSE
Marshfield,FALSE
Hawthorne,FALSE
Cimarron Hills,FALSE
Alsip,FALSE
Avon,FALSE
Homewood,FALSE
Port Isabel,FALSE
Bellwood,FALSE
Marinette,FALSE
Bay City,FALSE
North Valley Stream,FALSE
Ansonia,FALSE
Deerfield,FALSE
Westminster,FALSE
Creve Coeur,FALSE
Seabrook,FALSE
Berea,FALSE
Cocoa,FALSE
Moultrie,FALSE
Avenel,FALSE
Forest Park,FALSE
Sudley,FALSE
Anacortes,FALSE
Winthrop,FALSE
Rancho Mirage,FALSE
Gibsonton,FALSE
Lynden,FALSE
North Massapequa,FALSE
Gautier,FALSE
Mayfield Heights,FALSE
